date,url
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://economictimes.indiatimes.com/markets/expert-view/tata-motors-a-trading-bet-better-to-avoid-adani-green-says-deepak-shenoy/articleshow/79274245.cms&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8QxfQBMAR6BAgAEAE&usg=AOvVaw3lCuhqKPFE341Sqj36xASU
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://economictimes.indiatimes.com/markets/expert-view/tata-motors-a-trading-bet-better-to-avoid-adani-green-says-deepak-shenoy/articleshow/79274245.cms&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8Q0Y8FMAR6BAgAEAI&usg=AOvVaw1lpObzC0fA-IUQiWaL8C-V
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://www.news18.com/news/auto/tata-motors-offers-extended-warranty-to-appease-angry-customers-over-delayed-nexon-deliveries-3097136.html&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8QxfQBMAV6BAgFEAE&usg=AOvVaw0cE7pLnoH9QcMZ2uQdbKbI
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://www.news18.com/news/auto/tata-motors-offers-extended-warranty-to-appease-angry-customers-over-delayed-nexon-deliveries-3097136.html&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8QxfQBMAV6BAgFEAE&usg=AOvVaw0cE7pLnoH9QcMZ2uQdbKbI
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://www.news18.com/news/auto/tata-motors-offers-extended-warranty-to-appease-angry-customers-over-delayed-nexon-deliveries-3097136.html&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8Q0Y8FMAV6BAgFEAI&usg=AOvVaw2Af1R6c3RMxaUVo6Nwue2t
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://www.timesnownews.com/auto/car-news/article/tata-motors-has-sold-over-4-million-passenger-vehicles-in-india-thus-far/684247&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8QxfQBMAZ6BAgEEAE&usg=AOvVaw1a_BkS_ozM9yKg68j272Kl
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://www.timesnownews.com/auto/car-news/article/tata-motors-has-sold-over-4-million-passenger-vehicles-in-india-thus-far/684247&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8QxfQBMAZ6BAgEEAE&usg=AOvVaw1a_BkS_ozM9yKg68j272Kl
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://www.timesnownews.com/auto/car-news/article/tata-motors-has-sold-over-4-million-passenger-vehicles-in-india-thus-far/684247&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8Q0Y8FMAZ6BAgEEAI&usg=AOvVaw2_xs5e5tRFtwJPTYAPkpU_
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://www.business-standard.com/article/companies/evs-for-personal-use-driving-sales-despite-covid-19-pandemic-tata-motors-120112000017_1.html&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8QxfQBMAd6BAgCEAE&usg=AOvVaw1wKEIIAWBsfVdBGfMwGIFs
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://www.business-standard.com/article/companies/evs-for-personal-use-driving-sales-despite-covid-19-pandemic-tata-motors-120112000017_1.html&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8QxfQBMAd6BAgCEAE&usg=AOvVaw1wKEIIAWBsfVdBGfMwGIFs
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://www.business-standard.com/article/companies/evs-for-personal-use-driving-sales-despite-covid-19-pandemic-tata-motors-120112000017_1.html&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8Q0Y8FMAd6BAgCEAI&usg=AOvVaw3UZpHqDX-UDkYEC3ZHO_Gw
